emp_no,first_name,last_name,title,from_date,salary
14498,Xiong,Selenyi,Senior Staff,1988-10-17,40000
210283,Xiong,Sluis,Staff,1987-06-11,64081
72451,Xiong,Stamatiou,Senior Engineer,1991-11-05,44339
53140,Xiong,Swick,Senior Staff,1999-02-26,52329
10504,Xiong,Varker,Staff,1999-10-19,43931
253324,Xiong,Vendrig,Senior Staff,1994-01-07,51274
280116,Xiping,Andreotta,Senior Engineer,1989-10-31,80665
449013,Xiping,Collette,Staff,1993-06-06,82660
227783,Xiping,Constantine,Staff,1996-01-21,72685
100680,Xiping,Duclos,Senior Staff,1996-03-28,65045
281674,Xiping,Ebeling,Senior Staff,1987-11-15,70827
215731,Xiping,Emmerich,Senior Engineer,1989-12-21,40000
40587,Xiping,Genin,Technique Leader,1988-04-30,42759
290214,Xiping,Hofstetter,Engineer,1987-05-14,54877
88636,Xiping,Jeansoulin,Engineer,1997-12-08,47067
484583,Xiping,Jording,Staff,1997-12-15,77041
215074,Xiping,Karner,Assistant Engineer,1992-05-26,60342
489040,Xiping,Lueh,Senior Engineer,1994-07-09,40000
268218,Xiping,Maliniak,Staff,1999-11-25,48377
487543,Xiping,Menhoudj,Senior Staff,1988-08-20,65120
441880,Xiping,Mikschl,Senior Engineer,1994-03-06,40000
51690,Xiping,Norsworthy,Staff,1995-05-08,84420
51307,Xiping,Parascandalo,Staff,1990-01-05,101332
406884,Xiping,Peltason,Staff,1987-03-27,49232
19678,Xiping,Plotkin,Senior Engineer,1987-06-10,40000
97173,Xiping,Pouyioutas,Senior Staff,1988-08-06,40000
284155,Xiping,Puppe,Engineer,1985-02-06,40000
50344,Xiping,Qiwen,Engineer,1986-09-23,71860
61859,Xiping,Schwaller,Staff,1987-06-13,51303
422058,Xiping,Selenyi,Senior Staff,1988-07-10,59386
491659,Xiping,Sidou,Senior Staff,1988-03-09,40000
458847,Xiping,Trystram,Senior Engineer,1988-06-02,54168
204142,Xiping,Valette,Senior Staff,1992-01-15,62797
222506,Xudong,Alpay,Senior Engineer,1986-09-28,67952
71090,Xudong,Beilner,Technique Leader,1998-07-22,47461
102851,Xudong,Bruckman,Technique Leader,1985-06-12,40000
91365,Xudong,Caine,Senior Engineer,1998-01-04,68564
48177,Xudong,Chinal,Senior Engineer,1986-09-11,40000
203318,Xudong,Cooley,Engineer,1988-05-20,56536
80781,Xudong,Danner,Senior Engineer,1998-07-25,40000
250303,Xudong,Dulin,Technique Leader,1987-11-23,57582
485176,Xudong,Ellozy,Engineer,1987-12-18,41507
495804,Xudong,Furedi,Assistant Engineer,1986-03-15,45640
44839,Xudong,Greibach,Engineer,1992-07-17,48456
53871,Xudong,Hebert,Senior Staff,1987-07-02,64694
206817,Xudong,Hiltgen,Senior Staff,1987-12-28,40000
234031,Xudong,Hitomi,Senior Staff,1986-05-11,70814
478812,Xudong,Irland,Engineer,1987-05-04,43668
289350,Xudong,Kabayashi,Staff,1985-04-04,60111
250023,Xudong,Kuszyk,Engineer,1996-01-19,40000
258259,Xudong,Kuzuoka,Senior Engineer,1988-07-14,40000
58860,Xudong,Lindenbaum,Technique Leader,1994-05-30,40000
246161,Xudong,Litvinov,Senior Staff,1988-01-19,56952
222621,Xudong,Melter,Senior Staff,1993-05-11,55850
293863,Xudong,Moehrke,Engineer,1986-12-19,46502
448598,Xudong,Morrin,Staff,1986-07-14,50113
109285,Xudong,Nicolson,Senior Staff,1986-12-04,40000
486780,Xudong,Nooteboom,Engineer,1990-10-16,47068
458868,Xudong,Olano,Engineer,1991-09-12,61484
65021,Xudong,Paludetto,Engineer,1989-05-27,44217
445614,Xudong,Riexinger,Senior Staff,1987-02-06,40000
224582,Xudong,Ruemmler,Engineer,1999-02-20,46302
299512,Xudong,Rusmann,Senior Staff,1987-11-26,92013
244911,Xudong,Sanella,Staff,1996-01-20,88769
423689,Xudong,Schlumberger,Engineer,1996-10-02,40000
62273,Xudong,Schmiedel,Technique Leader,1999-03-21,53489
53919,Xudong,Schusler,Staff,1987-08-18,65785
92313,Xudong,Setia,Staff,1985-10-23,92546
249377,Xudong,Sichman,Senior Staff,1987-06-28,71678
405454,Xudong,Stafford,Senior Engineer,1986-11-14,40000
280659,Xudong,Valiente,Staff,1987-06-02,48923
35755,Xudong,Zultner,Senior Engineer,1988-12-10,40000
30655,Xuedong,Anandan,Senior Staff,1987-02-05,74391
24245,Xuedong,Andreotta,Engineer,1999-12-13,40000
14236,Xuedong,Angiulli,Senior Staff,1988-11-07,40000
449028,Xuedong,Bhattacharjee,Engineer,1988-09-10,40000
430300,Xuedong,Binkley,Staff,1998-10-19,42148
249663,Xuedong,Braccini,Staff,1999-12-21,71103
49668,Xuedong,Braunschweig,Staff,1998-02-12,61599
430961,Xuedong,Camarinopoulos,Senior Engineer,1986-06-16,65811
68155,Xuedong,Carrere,Technique Leader,1995-03-26,40000
290053,Xuedong,Cronin,Engineer,1987-04-27,48251
439420,Xuedong,Dalton,Staff,1991-09-24,76672
67301,Xuedong,Danlos,Staff,1996-08-26,80777
37619,Xuedong,DuCasse,Senior Staff,1990-12-13,63840
210504,Xuedong,Falck,Senior Staff,1988-04-04,40000
43776,Xuedong,Feldhoffer,Staff,1994-01-26,44288
17098,Xuedong,Gelosh,Senior Engineer,1998-08-26,40000
470309,Xuedong,Gerlach,Senior Engineer,1990-05-07,40868
287413,Xuedong,Kaminger,Senior Staff,1987-07-10,40000
104431,Xuedong,Kenevan,Staff,1993-06-05,45628
235566,Xuedong,Kleiser,Senior Staff,1985-04-22,61109
214414,Xuedong,Koyama,Senior Engineer,1988-03-27,66496
81649,Xuedong,Krohn,Senior Staff,1986-04-18,62028
36573,Xuedong,Lakshmanan,Engineer,1997-07-04,40000
464550,Xuedong,Lamparter,Senior Staff,1988-01-29,43916
91217,Xuedong,Nilsson,Senior Staff,1985-04-09,56086
66329,Xuedong,Pargaonkar,Senior Staff,1986-03-09,41879
206530,Xuedong,Roison,Senior Staff,1985-04-21,40819
212125,Xuedong,Rossi,Senior Engineer,1990-04-18,40000
278456,Xuedong,Shackel,Senior Staff,1987-10-02,40954
87450,Xuedong,Shobatake,Senior Engineer,1987-06-09,40000
448364,Xuedong,Sinitsyn,Senior Engineer,1998-02-18,70649
230022,Xuedong,Skogmar,Staff,1996-03-21,72627
72634,Xuedong,Thiran,Staff,1987-12-24,43347
93576,Xuedong,Thorensen,Senior Staff,1985-06-17,70898
467134,Xuedong,Wendorf,Senior Staff,1986-09-24,85833
487156,Xuejia,Akaboshi,Engineer,1987-03-10,63957
200196,Xuejia,Akazan,Senior Engineer,1987-11-29,58069
406587,Xuejia,Anick,Staff,1997-09-28,71727
473757,Xuejia,Bamford,Senior Staff,1985-10-25,65191
277216,Xuejia,Bresenham,Engineer,2000-01-24,47439
23225,Xuejia,Burnard,Staff,1986-11-23,55906
71320,Xuejia,Caine,Staff,1985-05-25,40000
275372,Xuejia,Danecki,Engineer,1985-10-30,49344
17589,Xuejia,Denti,Engineer,1988-01-18,47493
448778,Xuejia,Duclos,Senior Engineer,1986-10-14,40000
467773,Xuejia,Guenter,Senior Staff,1986-01-29,68263
76022,Xuejia,Hanabata,Engineer,1987-06-26,40000
293405,Xuejia,Kusalik,Senior Engineer,1995-12-14,45666
19874,Xuejia,Kuzuoka,Staff,1988-02-04,98732
83787,Xuejia,Lanzelotte,Senior Staff,1985-08-19,43080
282018,Xuejia,Luef,Senior Engineer,1985-06-11,41707
242819,Xuejia,Lukaszewicz,Engineer,1999-03-25,48708
17280,Xuejia,Merle,Senior Engineer,1993-01-03,69670
83913,Xuejia,Mitsuhashi,Engineer,1986-12-22,67262
409139,Xuejia,Nourani,Engineer,1999-08-12,40000
19425,Xuejia,Pettey,Senior Engineer,1989-06-12,53627
226801,Xuejia,Roohalamini,Staff,1995-04-27,40000
469699,Xuejia,Rothe,Staff,1988-06-06,85939
440996,Xuejia,Rouquie,Senior Engineer,1990-03-24,40000
107674,Xuejia,Saoudi,Senior Staff,1986-09-28,75985
490770,Xuejia,Schiper,Senior Engineer,1986-04-22,48241
408208,Xuejia,Senzako,Senior Staff,1987-08-03,84078
95365,Xuejia,Sichman,Senior Engineer,1986-06-20,40000
248327,Xuejia,Siprelle,Senior Staff,1996-05-01,40000
448156,Xuejia,Spataro,Senior Staff,1986-12-26,77310
289989,Xuejia,Strehl,Staff,1992-03-17,51238
48368,Xuejia,Suessmith,Senior Staff,1986-02-04,48172
220568,Xuejia,Talmon,Engineer,1988-01-25,40000
225185,Xuejia,Thiria,Engineer,1986-10-20,40000
75748,Xuejia,Varman,Senior Staff,1987-09-08,64885
60414,Xuejia,Vitiello,Senior Staff,1986-02-01,57314
262003,Xuejia,Werthner,Staff,1985-12-05,62722
68607,Xuejia,Zallocco,Senior Staff,1999-01-09,58750
496326,Xuejun,Angelopoulos,Staff,1994-02-02,66283
446182,Xuejun,Baak,Technique Leader,1988-09-03,67742
67845,Xuejun,Back,Staff,1995-02-04,70932
423803,Xuejun,Beilner,Engineer,1992-05-30,40000
77279,Xuejun,Burnard,Staff,1997-08-31,55081
69014,Xuejun,Chenney,Engineer,1986-10-30,43889
401339,Xuejun,Demeyer,Senior Engineer,1985-07-25,66052
270142,Xuejun,DuBourdieux,Staff,1987-05-11,48005
88765,Xuejun,Honglei,Engineer,1997-02-07,40000
479028,Xuejun,Itzigehl,Staff,1986-07-09,40000
215383,Xuejun,Kushner,Senior Staff,1989-03-05,40000
472598,Xuejun,Levasseur,Senior Engineer,1989-07-25,58253
205630,Xuejun,Litecky,Engineer,1989-05-08,53293
431395,Xuejun,Litzkow,Technique Leader,1988-07-01,40000
19723,Xuejun,Magalhaes,Senior Staff,1994-04-22,54056
210280,Xuejun,Munoz,Engineer,1997-10-31,40000
249809,Xuejun,Peot,Senior Staff,1985-09-18,40000
72389,Xuejun,Piancastelli,Engineer,1988-10-09,72799
36949,Xuejun,Schaad,Staff,1999-09-18,61424
73592,Xuejun,Shanbhogue,Senior Engineer,1985-11-18,57066
430848,Xuejun,Shimshoni,Senior Engineer,1990-08-13,57916
247973,Xuejun,Simmel,Senior Engineer,1989-03-22,40000
408434,Xuejun,Snedden,Engineer,1999-12-24,40000
450622,Xuejun,Undy,Senior Staff,1986-01-31,73491
204172,Xuejun,Valette,Senior Engineer,1988-09-30,40000
78779,Xuejun,Warwick,Senior Engineer,1985-11-16,40000
42821,Xumin,Anily,Engineer,1998-07-11,64939
209015,Xumin,Bharadwaj,Senior Staff,1985-08-25,65294
401031,Xumin,Butner,Senior Engineer,1988-07-24,40000
439455,Xumin,Cronau,Engineer,1994-06-02,40000
32239,Xumin,Cummings,Staff,1988-06-03,47582
494961,Xumin,Denna,Engineer,1993-03-05,64478
292517,Xumin,Fadgyas,Senior Staff,1988-05-07,81682
209322,Xumin,Frezza,Assistant Engineer,1988-03-14,40000
224755,Xumin,Heping,Senior Engineer,1989-07-17,58594
244753,Xumin,Lanteri,Engineer,1986-07-17,54257
50805,Xumin,Lenart,Senior Staff,1989-05-20,79887
296836,Xumin,Michaeli,Senior Staff,1985-03-27,40000
275588,Xumin,Peak,Senior Engineer,1988-02-15,72975
476533,Xumin,Penn,Technique Leader,1988-04-06,42720
436069,Xumin,Spieker,Senior Engineer,1985-10-30,40000
454201,Xumin,Sullins,Senior Engineer,1985-03-02,49673
32979,Xumin,Swift,Senior Staff,1985-09-25,40000
26903,Xumin,Tischendorf,Engineer,1988-12-11,40000
441985,Xumin,Velardi,Technique Leader,1993-10-09,57268
202418,Xumin,Vuskovic,Senior Staff,1996-05-09,55459
49300,Xumin,Winter,Technique Leader,1994-05-19,64165
33665,Xumin,Zyda,Assistant Engineer,1997-11-26,45540
247135,Yaghout,Bage,Assistant Engineer,1995-03-26,44320
457859,Yaghout,Beausoleil,Engineer,1994-01-17,45298
224785,Yaghout,Beetstra,Staff,1986-02-17,47555
276740,Yaghout,Bharadwaj,Engineer,1986-10-06,40000
23119,Yaghout,Byoun,Staff,1986-09-03,52289
221230,Yaghout,Curless,Engineer,1997-02-08,70861
455302,Yaghout,Deverell,Staff,1997-07-06,40000
27055,Yaghout,Dulay,Senior Staff,1989-07-17,40160
104366,Yaghout,Erman,Technique Leader,1997-05-27,40000
496222,Yaghout,Esposito,Senior Engineer,1987-12-05,52943
260148,Yaghout,Eterovic,Staff,1995-12-31,61442
238900,Yaghout,Furedi,Senior Engineer,1993-07-14,40000
257495,Yaghout,Garnick,Engineer,1987-11-27,40000
473740,Yaghout,Gladwell,Senior Staff,1995-11-10,40000
96706,Yaghout,Iisaku,Staff,1992-12-13,40000
79219,Yaghout,Irland,Senior Engineer,1986-05-27,47272
268281,Yaghout,Jakobus,Senior Staff,1987-08-07,76397
80923,Yaghout,Kavanagh,Senior Staff,1992-01-18,40000
96587,Yaghout,Kobara,Senior Engineer,1985-12-11,40000
101656,Yaghout,Kornyak,Senior Staff,1991-11-15,70589
34489,Yaghout,Krychniak,Senior Staff,1988-10-26,40000
424961,Yaghout,Morris,Senior Staff,1987-03-01,59136
23757,Yaghout,Ozery,Staff,1986-05-19,47056
100708,Yaghout,Pauthner,Engineer,1997-01-01,46374
488338,Yaghout,Pietracaprina,Senior Engineer,1986-06-17,44988
79794,Yaghout,Rissland,Senior Staff,1987-08-31,41327
251324,Yaghout,Schiettecatte,Senior Staff,1990-01-17,64611
104135,Yaghout,Servi,Staff,1997-09-06,80914
12218,Yaghout,Strooper,Engineer,1991-03-12,40000
32168,Yaghout,Swick,Technique Leader,1987-12-27,40000
234676,Yaghout,Valiente,Engineer,1999-01-12,56529
61989,Yaghout,Vesna,Staff,1986-01-23,65856
483959,Yaghout,Welham,Engineer,1996-05-26,40000
289368,Yaghout,Zuberek,Senior Engineer,1985-06-21,64304
47763,Yagil,Basart,Staff,1998-02-06,62616
458054,Yagil,Benaini,Engineer,1995-03-18,40000
206181,Yagil,Benzaken,Senior Staff,1989-07-03,67557
71597,Yagil,Birjandi,Engineer,1987-06-30,40000
69216,Yagil,Bonifati,Staff,1987-04-30,65353
474138,Yagil,Cairo,Engineer,1988-02-10,40000
450354,Yagil,Cesareni,Staff,1987-07-11,40000
275755,Yagil,Comyn,Senior Staff,1985-03-31,66839
417462,Yagil,Emmart,Senior Engineer,1988-11-23,64352
299525,Yagil,Gornas,Engineer,1988-03-02,40000
70191,Yagil,Jiafu,Senior Engineer,1989-11-27,45041
20903,Yagil,Kemmerer,Senior Engineer,1985-09-21,51887
107623,Yagil,Kilgour,Engineer,1988-05-25,40634
263714,Yagil,Kleiser,Staff,1987-06-11,69107
493008,Yagil,Lanphier,Staff,1985-07-26,49735
42761,Yagil,Lindenbaum,Engineer,1993-03-18,40913
14460,Yagil,Lueh,Engineer,1988-01-23,56267
406779,Yagil,Mandelberg,Senior Staff,1988-08-14,63055
72317,Yagil,Orlowski,Senior Staff,1987-06-23,40000
458690,Yagil,Osgood,Assistant Engineer,1998-03-09,40000
487090,Yagil,Oxenboll,Senior Engineer,1985-02-23,40000
257274,Yagil,Perfilyeva,Senior Engineer,1996-06-17,40000
409861,Yagil,Prochazka,Senior Engineer,1987-02-02,44729
231891,Yagil,Ranka,Senior Staff,1987-05-29,74026
286836,Yagil,Roisin,Engineer,1999-03-17,55942
405535,Yagil,Schieder,Senior Staff,1985-02-08,60648
39375,Yagil,Schurmann,Staff,1986-05-16,75545
426144,Yagil,Siksek,Engineer,1999-05-07,43621
85513,Yagil,Spieker,Senior Staff,1988-04-11,61957
33973,Yagil,Trumbly,Engineer,1997-12-28,45097
39719,Yagil,Unno,Staff,1997-02-04,43024
445484,Yagil,Ventosa,Senior Engineer,1991-05-17,40000
65876,Yagil,Vieth,Senior Staff,1993-04-06,74425
224837,Yahiko,Ambroszkiewicz,Senior Engineer,1986-12-15,40723
439896,Yahiko,Baaleh,Staff,1992-09-13,69368
408642,Yahiko,Begiun,Senior Engineer,1987-01-14,56892
215371,Yahiko,Chinin,Staff,1986-05-29,91866
62476,Yahiko,Cooke,Senior Staff,1987-12-10,85320
79991,Yahiko,Czap,Engineer,1988-08-09,40000
261779,Yahiko,Dichev,Senior Engineer,1986-02-13,48566
464326,Yahiko,DuBourdieux,Engineer,1993-12-12,64531
96069,Yahiko,Einsfeld,Senior Staff,1997-10-03,47381
297229,Yahiko,Emmart,Senior Engineer,1985-02-26,57121
108551,Yahiko,Garnick,Staff,1999-04-16,46713
432316,Yahiko,Gecsel,Senior Staff,1989-02-27,40000
298109,Yahiko,Halloran,Staff,1986-09-22,49040
12478,Yahiko,Hopewell,Staff,1991-07-06,50404
489888,Yahiko,Jumpertz,Staff,1985-11-11,40227
283826,Yahiko,Kaelbling,Engineer,1988-02-08,40000
13030,Yahiko,Kroll,Senior Staff,1993-11-25,51770
464773,Yahiko,Leslie,Senior Engineer,1990-06-09,77251
210580,Yahiko,Maliniak,Senior Staff,1987-01-03,65031
268655,Yahiko,Mandell,Engineer,1999-02-26,40000
40555,Yahiko,Manders,Senior Staff,1985-12-10,65368
404965,Yahiko,Maraist,Senior Staff,1988-03-05,40000
47332,Yahiko,Marzano,Engineer,1996-08-10,40000
252118,Yahiko,Mitsuhashi,Engineer,1986-02-19,40000
444435,Yahiko,Narwekar,Assistant Engineer,1987-04-21,44554
496558,Yahiko,Niizuma,Senior Staff,1990-09-13,77620
445139,Yahiko,Oskamp,Senior Staff,1985-09-01,51566
228928,Yahiko,Panwar,Senior Staff,1987-09-23,40000
269041,Yahiko,Picaronny,Assistant Engineer,1999-03-06,60384
403339,Yahiko,Reinhart,Senior Engineer,1987-11-23,40000
406236,Yahiko,Remmele,Senior Staff,1988-10-08,63386
463185,Yahiko,Rosay,Senior Staff,1996-07-10,63224
103156,Yahiko,Schiper,Staff,1985-07-01,71706
488721,Yahiko,Selvestrel,Staff,1991-07-31,40000
481476,Yahiko,Silva,Engineer,1997-12-25,40000
448309,Yahiko,Socorro,Engineer,1985-10-20,40000
212219,Yahiko,Solovay,Senior Engineer,1986-09-11,40000
55073,Yahiko,Swiler,Senior Engineer,1991-02-11,50072
453325,Yahiko,Terwilliger,Engineer,1988-07-01,41206
267808,Yahiko,Whitcomb,Staff,1996-09-05,70903
74164,Yakichi,Ambroszkiewicz,Senior Engineer,1991-04-14,48103
243215,Yakichi,Bain,Senior Staff,1988-12-22,68901
40464,Yakichi,Brender,Engineer,1995-08-05,53245
293669,Yakichi,Bugrara,Engineer,1985-05-21,87844
47825,Yakichi,Chelton,Senior Staff,1999-06-12,70260
270179,Yakichi,Chepyzhov,Senior Staff,1989-01-28,61900
208691,Yakichi,Cherinka,Staff,1988-10-02,40000
25873,Yakichi,Codenie,Senior Engineer,1986-10-16,40000
232692,Yakichi,Copas,Staff,1997-04-01,64910
80903,Yakichi,Dulin,Senior Engineer,1989-04-18,61890
483849,Yakichi,Flowers,Engineer,1987-04-04,75354
214768,Yakichi,Guardalben,Engineer,1998-11-06,53861
69903,Yakichi,Hiyoshi,Engineer,1988-01-06,40000
205778,Yakichi,Itzfeldt,Engineer,1991-02-12,54119
202257,Yakichi,Koshino,Engineer,1998-06-11,51345
46305,Yakichi,Lamba,Senior Engineer,1988-03-05,40000
497212,Yakichi,Lambe,Senior Staff,1993-11-01,61696
269911,Yakichi,Lienhardt,Staff,1985-04-09,55798
243225,Yakichi,Luby,Staff,1990-10-25,54968
232035,Yakichi,Marwedel,Senior Engineer,1989-08-11,40000
46838,Yakichi,Marzano,Staff,1988-10-25,68645
106256,Yakichi,Michaeli,Senior Engineer,1990-02-10,40000
483358,Yakichi,Millington,Senior Engineer,1987-07-25,40000
291912,Yakichi,Miyakawa,Senior Staff,1986-11-16,58959
88905,Yakichi,Muhlberg,Senior Engineer,1988-06-07,45543
27009,Yakichi,Oehlmann,Technique Leader,1985-02-13,40000
61718,Yakichi,Poujol,Senior Engineer,1990-04-15,40000
66223,Yakichi,Rattan,Senior Staff,1988-10-03,43593
462485,Yakichi,Reutenauer,Staff,1998-06-13,80603
78725,Yakichi,Scallan,Staff,1986-01-18,87173
280651,Yakichi,Seghrouchni,Senior Engineer,1998-11-15,57334
13769,Yakichi,Trogemann,Senior Staff,1988-10-18,61025
432356,Yakichi,Viele,Technique Leader,1985-03-02,62681
205612,Yakichi,Yurov,Engineer,1992-07-19,61399
491391,Yakichi,Zolotykh,Engineer,1994-10-18,45473
421796,Yakkov,Apsitis,Staff,1992-03-26,61213
406496,Yakkov,Backhouse,Staff,1996-06-26,40000
15943,Yakkov,Demke,Engineer,1997-02-05,40000
86858,Yakkov,Demos,Staff,1985-11-24,52294
208317,Yakkov,Douceur,Engineer,1993-09-21,71896
63209,Yakkov,Eiron,Staff,1986-01-30,40000
453726,Yakkov,Gadepally,Senior Engineer,1993-06-12,63582
403740,Yakkov,Garnick,Technique Leader,1988-07-06,66532
262273,Yakkov,Guting,Senior Staff,1987-10-29,40000
65894,Yakkov,Haraldson,Staff,1987-11-05,99265
16869,Yakkov,Huttel,Staff,1990-12-19,40000
249468,Yakkov,Ibel,Senior Staff,1987-07-09,55927
261007,Yakkov,Jayawardene,Staff,1995-07-15,64321
419954,Yakkov,Katalagarianos,Engineer,1990-01-04,40000
282552,Yakkov,Koshino,Staff,1994-07-16,67534
489844,Yakkov,Kuhnemann,Senior Staff,1987-08-23,42198
48436,Yakkov,Lanteri,Staff,1989-10-06,75851
58027,Yakkov,Luef,Senior Engineer,1993-01-18,50572
435512,Yakkov,Orsini,Senior Engineer,1999-10-18,67391
498150,Yakkov,Pellegrinelli,Staff,1988-02-20,85779
414509,Yakkov,Pfau,Staff,1998-02-28,46333
459918,Yakkov,Quittner,Engineer,1993-04-24,54789
240744,Yakkov,Ratnakar,Senior Staff,1986-12-26,88767
271539,Yakkov,Rosca,Staff,1998-07-01,58787
10494,Yakkov,Servieres,Engineer,1991-12-18,50094
60488,Yakkov,Staylopatis,Senior Engineer,1993-07-27,55530
448044,Yakkov,Stille,Senior Engineer,1989-01-06,58249
216734,Yakkov,Swist,Senior Engineer,1985-05-02,40000
462197,Yakkov,Thiran,Senior Engineer,1988-03-01,47226
400957,Yakkov,Worfolk,Senior Engineer,1990-08-08,70559
448808,Yannik,Adachi,Engineer,1987-11-12,47125
66205,Yannik,Argence,Staff,1988-01-09,55476
481636,Yannik,Bahl,Senior Staff,1988-05-23,58183
12128,Yannik,Barreiro,Staff,1997-08-16,81527
237790,Yannik,Bierbaum,Technique Leader,1996-04-04,41788
203434,Yannik,Boreale,Staff,1988-09-15,80359
20259,Yannik,Bratten,Senior Engineer,1988-10-18,48386
433966,Yannik,Bruckman,Senior Engineer,1990-03-04,40000
446981,Yannik,Chartres,Staff,1985-05-27,40000
239641,Yannik,Eickenmeyer,Senior Engineer,1990-06-28,60357
433455,Yannik,Eldridge,Engineer,1987-03-09,40000
248386,Yannik,Ernst,Senior Engineer,1987-05-31,49574
88544,Yannik,Gilg,Senior Staff,1987-04-20,84808
235594,Yannik,Heemskerk,Engineer,1992-07-31,48985
42286,Yannik,Heering,Senior Engineer,1994-04-11,40000
99937,Yannik,Himler,Senior Engineer,1987-11-17,40752
480290,Yannik,Honglei,Engineer,1985-06-23,40000
408986,Yannik,Kilgour,Engineer,1985-04-29,40000
15877,Yannik,Kroll,Engineer,1999-08-10,40000
253003,Yannik,Lambe,Senior Engineer,1987-06-12,40000
105770,Yannik,Laventhal,Staff,1998-06-23,59892
40528,Yannik,Litvinov,Engineer,1989-04-24,57748
57426,Yannik,Lorch,Technique Leader,1987-02-11,40000
475706,Yannik,Marrakchi,Senior Engineer,1985-03-01,61514
445264,Yannik,Masamoto,Senior Engineer,1994-09-17,62752
492929,Yannik,Nanard,Engineer,1985-06-12,60727
60513,Yannik,Noriega,Staff,1999-11-25,40000
410581,Yannik,Oxenboll,Engineer,1998-12-20,40000
426934,Yannik,Papsdorf,Technique Leader,1991-05-25,47708
62982,Yannik,Penz,Senior Staff,1986-04-02,40000
208655,Yannik,Rodham,Senior Engineer,1986-12-03,40000
475814,Yannik,Rodier,Senior Engineer,1988-05-04,82064
264647,Yannik,Rothenberg,Senior Engineer,1990-05-31,54193
439577,Yannik,Schlumberger,Staff,1996-05-28,59737
19328,Yannik,Smeets,Engineer,1996-03-14,40000
495111,Yannik,Stavenow,Engineer,1988-08-31,45764
410594,Yannik,Stille,Staff,1999-02-01,56702
92946,Yannik,Thombley,Technique Leader,1986-11-02,52852
77078,Yannik,Vakili,Engineer,1995-11-20,47537
104772,Yannik,VanScheik,Staff,1999-07-11,63539
30209,Yannis,Aloisi,Staff,1994-12-23,89176
108262,Yannis,Alpay,Senior Engineer,1993-09-11,44889
448436,Yannis,Baalen,Senior Staff,1986-05-06,58868
72589,Yannis,Barriga,Engineer,1987-01-11,58033
402315,Yannis,Birge,Senior Staff,1988-10-04,44304
459119,Yannis,Brender,Engineer,1987-04-08,40000
416588,Yannis,Cannata,Senior Engineer,1987-06-17,40000
448964,Yannis,Casley,Senior Engineer,1987-11-29,45480
57532,Yannis,Cochrane,Senior Engineer,1985-11-29,40000
250418,Yannis,Cools,Senior Staff,1992-02-16,71357
445307,Yannis,Gerlach,Senior Engineer,1986-09-11,70022
291925,Yannis,Ginneken,Staff,1988-03-04,45306
409991,Yannis,Grospietsch,Staff,1991-06-03,53479
53943,Yannis,Hagimont,Engineer,1998-11-01,48421
407860,Yannis,Hartvigsen,Engineer,1986-11-07,62026
405227,Yannis,Heijenga,Staff,1987-11-15,81872
204846,Yannis,Karunanithi,Engineer,1992-06-26,72132
216301,Yannis,Kilgour,Staff,1993-04-04,77387
266457,Yannis,Kobuchi,Senior Engineer,1989-07-13,72634
271070,Yannis,Kornatzky,Senior Engineer,1991-06-09,41122
27255,Yannis,Kropf,Staff,1998-09-11,77797
274645,Yannis,Liedekerke,Engineer,1988-06-12,45438
78932,Yannis,Marquardt,Senior Staff,1996-10-25,64135
79442,Yannis,McClurg,Staff,1993-02-28,91919
292841,Yannis,Pargaonkar,Senior Engineer,1996-03-02,40000
78226,Yannis,Potthoff,Engineer,1985-08-01,40000
80852,Yannis,Randt,Technique Leader,1988-10-30,66650
103607,Yannis,Roccetti,Senior Staff,1987-04-20,69271
276486,Yannis,Rosen,Technique Leader,1995-05-07,40000
51429,Yannis,Saoudi,Staff,1996-03-19,40000
211193,Yannis,Schapiro,Engineer,1988-11-21,40000
51323,Yannis,Stanger,Staff,1994-09-06,77063
428878,Yannis,Syrotiuk,Senior Engineer,1993-04-29,52438
218983,Yannis,Tasistro,Senior Staff,1985-03-28,40000
71490,Yannis,Vieri,Senior Staff,1995-04-18,63239
476439,Yannis,Weedon,Senior Engineer,1988-09-01,61382
283289,Yechezkel,Akaboshi,Senior Staff,1988-01-29,57361
27112,Yechezkel,Anily,Engineer,1988-06-02,40000
